CustomerID,AttritionRisk,Confidence
1556,No,47.5
1557,No,19.0
1558,No,35.8
1559,No,34.6
1560,Yes,62.2
1561,Yes,66.8
1562,Yes,62.5
1563,No,38.8
1564,No,42.1
1565,Yes,59.2
1566,No,36.7
1567,No,34.9
1568,Yes,88.0
1569,No,49.8
1570,Yes,58.6
1571,Yes,82.9
1572,No,32.4
1573,Yes,61.0
1574,No,38.3
1575,No,33.9
1576,No,25.9
1577,No,47.0
1578,No,21.7
1579,No,27.7
1580,No,46.9
1581,No,39.6
1582,No,28.5
1583,No,39.8
1584,Yes,59.4
1585,Yes,54.3
1586,No,32.6
1587,No,28.0
1588,No,44.8
1589,Yes,86.7
1590,No,38.1
1591,No,43.7
1592,No,38.8
1593,No,26.8
1594,No,39.7
1595,No,29.2
1596,No,36.1
1597,No,28.1
1598,No,33.6
1599,Yes,84.0
1600,Yes,59.4
1601,No,26.2
1602,Yes,83.8
1603,Yes,52.9
1604,No,36.5
1605,No,36.4
1606,No,36.4
1607,No,46.7
1608,No,40.4
1609,No,41.9
1610,No,41.3
1611,No,27.1
1612,Yes,83.4
1613,Yes,74.1
1614,No,29.3
1615,No,22.4
1616,No,29.9
1617,Yes,56.7
1618,Yes,50.2
1619,No,32.0
1620,No,32.4
1621,Yes,65.8
1622,No,42.5
1623,No,32.6
1624,No,43.3
1625,No,22.0
1626,Yes,58.6
1627,No,21.1
1628,No,33.6
1629,No,23.0
1630,Yes,76.7
1631,Yes,87.5
1632,Yes,79.5
1633,No,32.7
1634,No,31.7
1635,No,21.7
1636,No,31.7
1637,No,44.2
1638,No,30.6
1639,No,36.7
1640,No,26.6
1641,Yes,78.2
1642,Yes,74.6
1643,Yes,60.3
1644,No,37.3
1645,No,37.7
1646,No,40.0
1647,Yes,84.6
1648,Yes,62.2
1649,No,46.9
1650,No,40.1
1651,No,35.3
1652,No,35.7
1653,Yes,72.3
1654,Yes,79.6
1655,No,29.0
1656,Yes,78.8
1657,No,30.7
1658,Yes,87.6
1659,Yes,67.5
1660,No,35.4
1661,No,39.7
1662,No,37.2
1663,No,48.3
1664,No,47.9
1665,Yes,73.1
1666,Yes,61.7
1667,Yes,67.1
1668,Yes,69.3
1669,No,24.3
1670,No,35.8
1671,No,26.2
1672,No,43.5
1673,No,42.7
1674,No,28.4
1675,Yes,63.3
1676,No,28.1
1677,Yes,58.1
1678,No,40.9
1679,No,28.9
1680,Yes,63.2
1681,No,40.3
1682,No,25.5
1683,No,47.9
1684,Yes,75.0
1685,No,32.1
1686,No,31.6
1687,No,33.7
1688,No,37.4
1689,Yes,50.1
1690,No,38.6
1691,No,37.2
1692,No,32.2
1693,No,32.6
1694,No,32.4
1695,No,37.3
1696,No,32.4
1697,Yes,65.5
1698,No,32.8
1699,Yes,70.9
1700,No,36.0
1701,No,25.8
1702,Yes,74.8
1703,No,21.5
1704,Yes,58.2
1705,No,29.7
1706,No,30.4
1707,No,33.7
1708,No,38.5
1709,Yes,73.9
1710,No,19.3
1711,No,28.4
1712,No,32.3
1713,Yes,80.3
1714,Yes,61.5
1715,Yes,74.4
1716,Yes,65.2
1717,No,27.0
1718,No,41.4
1719,No,30.4
1720,Yes,54.0
1721,No,36.1
1722,No,38.2
1723,No,32.2
1724,Yes,57.4
1725,No,32.1
1726,No,39.9
1727,No,37.1
1728,No,30.5
1729,No,45.0
1730,No,38.9
1731,No,18.2
1732,Yes,54.1
1733,Yes,84.5
1734,No,31.0
1735,No,30.2
1736,No,32.8
1737,No,30.4
1738,No,31.0
1739,No,46.8
1740,No,33.7
1741,Yes,60.0
1742,No,18.1
1743,Yes,86.6
1744,No,40.6
1745,No,36.5
1746,No,28.1
1747,Yes,67.6
1748,No,34.3
1749,No,35.6
1750,Yes,58.0
1751,No,38.9
1752,No,27.7
1753,No,47.2
1754,No,30.2
1755,No,36.7
1756,Yes,76.3
1757,No,40.0
1758,No,41.7
1759,No,32.0
1760,No,38.3
1761,No,38.8
1762,No,38.1
1763,No,35.7
1764,No,36.9
1765,No,49.9
1766,Yes,59.6
1767,No,28.9
1768,Yes,74.3
1769,No,30.4
1770,No,43.3
1771,No,38.2
1772,No,40.5
1773,No,27.3
1774,No,37.7
1775,No,24.2
1776,No,40.3
1777,No,43.3
1778,No,37.3
1779,Yes,51.4
1780,No,35.4
1781,No,26.5
1782,No,31.4
1783,No,34.7
1784,No,39.7
1785,No,40.1
1786,No,47.3
1787,No,34.1
1788,No,29.2
1789,Yes,55.1
1790,No,32.8
1791,Yes,52.7
1792,No,38.6
1793,No,48.2
1794,No,39.5
1795,No,33.5
1796,No,37.9
1797,No,35.5
1798,Yes,60.4
1799,Yes,63.4
1800,No,32.4
1801,Yes,59.5
1802,No,25.9
1803,No,29.7
1804,No,26.5
1805,No,32.1
1806,No,34.1
1807,No,37.2
1808,Yes,74.1
1809,No,44.4
1810,Yes,78.5
1811,Yes,57.1
1812,No,19.0
1813,No,38.7
1814,No,30.1
1815,No,31.8
1816,No,25.3
1817,No,27.8
1818,No,40.8
1819,No,36.4
1820,Yes,73.3
1821,No,34.6
1822,No,38.0
1823,No,35.9
1824,Yes,88.1
1825,No,35.9
1826,Yes,62.6
1827,No,23.7
1828,No,24.6
1829,No,28.3
1830,Yes,74.4
1831,No,42.7
1832,No,32.9
1833,No,21.9
1834,No,33.0
1835,Yes,68.7
1836,No,40.2
1837,No,24.8
1838,Yes,84.6
1839,Yes,55.9
1840,Yes,88.1
1841,No,27.4
1842,No,29.7
1843,No,30.9
1844,No,34.6
1845,Yes,75.1
1846,No,32.3
1847,No,24.6
1848,No,39.4
1849,No,34.8
1850,No,21.4
1851,No,36.3
1852,Yes,85.3
1853,No,39.3
1854,No,45.8
1855,No,38.0
1856,Yes,72.2
1857,No,27.4
1858,No,26.6
1859,Yes,66.1
1860,No,28.3
1861,No,28.6
1862,No,39.9
1863,Yes,61.3
1864,No,29.3
1865,Yes,71.5
1866,No,24.2
1867,No,29.2
1868,No,38.4
1869,No,41.1
1870,No,36.9
1871,No,33.6
1872,No,40.8
1873,Yes,59.6
1874,No,42.7
1875,No,33.2
1876,No,29.1
1877,No,42.9
1878,Yes,89.0
1879,No,34.8
1880,No,29.9
1881,No,38.9
1882,No,34.8
1883,No,19.4
1884,No,28.2
1885,No,30.3
1886,No,26.0
1887,No,39.9
1888,No,36.8
1889,Yes,59.5
1890,No,33.1
1891,No,28.4
1892,No,43.8
1893,No,35.7
1894,No,31.8
1895,Yes,81.9
1896,No,30.2
1897,No,31.8
1898,No,35.2
1899,Yes,72.3
1900,No,25.4
1901,No,32.6
1902,No,33.4
1903,No,26.9
1904,No,29.1
1905,Yes,70.0
1906,No,26.3
1907,No,19.6
1908,No,29.6
1909,Yes,58.8
1910,No,25.3
1911,Yes,60.5
1912,No,41.2
1913,No,30.2
1914,No,31.6
1915,No,34.2
1916,No,26.4
1917,Yes,72.2
1918,No,41.4
1919,No,28.1
1920,Yes,73.1
1921,No,26.7
1922,No,38.7
1923,No,39.2
1924,No,38.6
1925,Yes,67.7
1926,No,20.0
1927,No,27.8
1928,No,37.6
1929,Yes,73.1
1930,No,47.1
1931,No,27.6
1932,No,25.8
1933,Yes,55.3
1934,Yes,51.7
1935,No,32.4
1936,No,38.2
1937,No,36.3
1938,No,31.4
1939,No,40.1
1940,No,37.6
1941,No,29.1
1942,Yes,61.4
1943,Yes,73.2
1944,No,37.8
1945,No,34.6
1946,No,30.2
1947,No,35.9
1948,Yes,74.3
1949,No,31.8
1950,Yes,61.4
1951,No,39.2
1952,Yes,88.4
1953,No,29.8
1954,No,24.8
1955,Yes,86.8
1956,Yes,83.9
1957,Yes,84.3
1958,Yes,88.1
1959,Yes,56.2
1960,No,36.0
1961,No,40.5
1962,No,34.2
1963,Yes,77.2
1964,No,33.1
1965,No,45.0
1966,No,36.1
1967,Yes,81.6
1968,No,25.4
1969,No,39.8
1970,No,31.2
1971,No,46.4
1972,No,27.1
1973,No,29.3
1974,No,48.6
1975,No,39.2
1976,No,31.9
1977,No,45.5
1978,No,30.3
1979,No,31.6
1980,No,35.6
1981,No,20.1
1982,Yes,60.8
1983,No,28.0
1984,No,42.2
1985,Yes,73.0
1986,Yes,80.9
1987,No,46.3
1988,Yes,63.7
1989,Yes,76.4
1990,No,32.6
1991,No,40.8
1992,No,39.1
1993,No,31.1
1994,Yes,88.4
1995,Yes,67.8
1996,Yes,63.0
1997,Yes,52.8
1998,No,36.3
1999,Yes,59.7
2000,Yes,65.3
2001,Yes,88.5
2002,No,22.7
2003,No,18.8
2004,No,46.8
2005,No,32.2
2006,No,32.4
2007,No,35.4
2008,Yes,60.8
2009,Yes,66.5
2010,Yes,75.2
2011,Yes,83.4
2012,No,29.2
2013,Yes,57.5
2014,No,39.6
2015,No,28.9
2016,No,41.7
2017,No,30.6
2018,No,30.6
2019,No,31.7
2020,No,33.4
2021,No,32.1
2022,No,31.6
2023,No,27.1
2024,No,47.1
2025,No,36.8
2026,Yes,52.4
2027,No,20.0
2028,Yes,62.3
2029,No,44.6
2030,No,31.5
2031,No,25.3
2032,Yes,85.6
2033,No,38.4
2034,No,48.0
2035,No,38.3
2036,Yes,50.5
2037,No,35.1
2038,No,33.3
2039,Yes,74.8
2040,Yes,85.0
2041,No,40.3
2042,No,36.8
2043,No,29.8
2044,No,27.2
2045,Yes,60.5
2046,No,24.5
2047,No,31.4
2048,No,33.9
2049,No,33.9
2050,Yes,63.9
2051,Yes,72.6
2052,No,38.1
2053,No,32.8
2054,Yes,87.7
2055,No,39.9
2056,No,34.6
2057,No,44.9
2058,No,26.0
2059,Yes,73.1
2060,Yes,70.2
2061,No,36.2
2062,No,34.6
2063,No,33.6
2064,No,37.4
2065,Yes,59.3
2066,No,35.6
2067,No,35.1
2068,No,34.8
2069,No,35.2
2070,No,29.5
2071,No,44.5
2072,No,34.7
2073,No,32.2
2074,Yes,73.0
2075,Yes,68.8
2076,Yes,74.3
2077,No,44.5
2078,No,30.9
2079,Yes,87.6
2080,Yes,61.7
2081,Yes,87.2
2082,No,26.8
2083,No,33.1
2084,No,26.8
2085,No,28.5
2086,No,30.9
2087,No,25.5
2088,Yes,73.7
2089,No,47.7
2090,No,28.9
2091,No,37.6
2092,No,39.6
2093,No,40.9
2094,Yes,85.5
2095,No,28.9
2096,No,45.8
2097,No,38.0
2098,No,35.7
2099,Yes,51.4
2100,Yes,85.3
2101,No,40.0
2102,Yes,72.2
2103,No,34.7
2104,Yes,87.5
2105,No,46.4
2106,No,23.0
2107,Yes,87.7
2108,Yes,60.1
2109,Yes,57.9
2110,Yes,52.0
2111,Yes,59.6
2112,No,24.7
2113,No,20.9
2114,No,38.3
2115,No,28.3
2116,Yes,77.6
2117,Yes,50.9
2118,No,26.5
2119,No,23.9
2120,No,22.8
2121,Yes,87.3
2122,No,23.6
2123,No,33.3
2124,No,29.3
2125,No,35.5
2126,Yes,68.7
2127,No,39.2
2128,No,36.4
2129,No,37.1
2130,No,37.8
2131,Yes,65.3
2132,No,41.1
2133,Yes,63.1
2134,No,37.9
2135,Yes,68.3
2136,Yes,73.4
2137,No,31.7
2138,No,35.7
2139,Yes,74.4
2140,Yes,75.4
2141,No,45.6
2142,No,23.5
2143,No,41.7
2144,No,35.3
2145,No,30.3
2146,No,38.2
2147,Yes,81.7
2148,No,37.0
2149,No,22.6
2150,Yes,79.1
2151,No,37.8
2152,Yes,73.3
2153,Yes,81.4
2154,No,42.8
2155,Yes,63.9
2156,No,40.8
2157,Yes,55.4
2158,Yes,62.0
2159,No,45.6
2160,Yes,56.3
2161,No,21.2
2162,No,28.5
2163,No,36.2
2164,No,31.5
2165,Yes,55.4
2166,No,34.9
2167,No,45.5
2168,No,37.1
2169,Yes,86.4
2170,Yes,59.2
2171,No,49.9
2172,Yes,87.0
2173,No,40.2
2174,Yes,69.0
2175,No,28.4
2176,No,35.6
2177,No,38.8
2178,No,20.7
2179,Yes,60.8
2180,No,45.6
2181,No,45.1
2182,Yes,69.9
2183,No,38.2
2184,No,38.4
2185,No,45.5
2186,No,45.9
2187,No,35.5
2188,No,31.2
2189,No,34.1
2190,No,30.4
2191,Yes,86.6
2192,Yes,78.0
2193,No,37.9
2194,No,39.7
2195,No,27.3
2196,Yes,68.8
2197,Yes,81.2
2198,No,38.3
2199,Yes,66.4
2200,No,28.9
2201,No,39.0
2202,No,39.5
2203,No,28.0
2204,No,32.1
2205,No,24.1
2206,No,46.3
2207,No,35.3
2208,No,29.2
2209,Yes,64.3
2210,No,31.9
2211,No,37.7
2212,No,46.5
2213,No,37.2
2214,No,42.1
2215,No,29.2
2216,No,34.5
2217,Yes,79.2
2218,No,38.7
2219,No,33.7
2220,No,36.6
2221,Yes,83.7
2222,No,39.2
2223,Yes,66.0
2224,No,28.3
2225,Yes,86.7
2226,No,36.4
2227,Yes,76.9
2228,Yes,86.9
2229,No,34.6
2230,Yes,66.6
2231,No,22.8
2232,No,39.6
2233,No,37.8
2234,No,40.2
2235,No,31.0
2236,Yes,87.6
2237,No,46.9
2238,No,32.2
2239,No,28.4
2240,No,30.6
2241,No,36.3
2242,Yes,59.0
2243,No,31.5
2244,No,36.2
2245,No,43.6
2246,Yes,87.4
2247,No,34.0
2248,No,46.0
2249,No,36.4
2250,No,27.6
2251,No,21.1
2252,No,28.5
2253,No,35.7
2254,No,46.4
2255,No,37.3
2256,Yes,58.3
2257,No,40.5
2258,No,33.6
2259,No,31.1
2260,No,48.2
2261,Yes,69.0
2262,Yes,87.5
2263,Yes,55.7
2264,Yes,76.6
2265,No,23.8
2266,No,38.0
2267,No,40.5
2268,No,45.4
2269,Yes,86.8
2270,No,32.0
2271,No,37.8
2272,No,29.1
2273,Yes,70.6
2274,No,29.9
2275,Yes,83.2
2276,Yes,75.5
2277,Yes,62.7
2278,Yes,57.5
2279,No,28.2
2280,No,26.3
2281,No,29.7
2282,No,45.9
2283,No,34.5
2284,Yes,74.7
2285,No,41.7
2286,Yes,77.2
2287,Yes,66.8
2288,No,25.3
2289,No,32.1
2290,Yes,60.7
2291,Yes,61.3
2292,No,30.4
2293,No,20.0
2294,Yes,75.8
2295,No,37.3
2296,No,45.1
2297,Yes,79.1
2298,No,47.4
2299,Yes,76.0
2300,No,30.5
2301,Yes,62.9
2302,Yes,64.6
2303,Yes,71.4
2304,Yes,74.4
2305,No,38.2
2306,No,25.3
2307,No,39.7
2308,Yes,87.4
2309,No,28.7
2310,Yes,65.2
2311,No,32.9
2312,No,30.5
2313,Yes,54.5
2314,No,48.6
2315,No,25.0
2316,No,32.4
2317,Yes,85.9
2318,No,38.1
2319,No,32.1
2320,No,38.9
2321,No,42.7
2322,Yes,73.1
2323,No,40.7
2324,Yes,86.0
2325,No,28.6
2326,No,29.6
2327,No,34.8
2328,No,32.9
2329,No,21.6
2330,No,38.0
2331,No,46.0
2332,No,26.3
2333,No,23.8
2334,No,42.0
2335,No,30.2
2336,Yes,82.9
2337,No,37.4
2338,No,33.8
2339,No,36.6
2340,No,29.1
2341,No,43.3
2342,No,28.5
2343,Yes,63.3
2344,No,36.8
2345,Yes,60.3
2346,No,37.3
2347,Yes,72.5
2348,Yes,87.7
2349,Yes,71.7
2350,Yes,61.8
2351,Yes,75.9
2352,No,38.0
2353,Yes,73.6
2354,No,25.0
2355,No,37.0
2356,Yes,54.5
2357,No,37.0
2358,No,38.5
2359,Yes,61.9
2360,No,34.6
2361,No,44.7
2362,Yes,64.7
2363,Yes,54.1
2364,No,30.9
2365,No,37.2
2366,No,36.3
2367,No,32.6
2368,No,43.7
2369,Yes,75.0
2370,Yes,88.4
2371,No,30.4
2372,No,30.5
2373,Yes,65.8
2374,No,36.3
2375,No,31.7
2376,No,33.1
2377,No,23.1
2378,Yes,71.9
2379,No,41.0
2380,No,29.1
2381,No,27.0
2382,No,45.2
2383,No,29.7
2384,Yes,63.8
2385,No,42.9
2386,No,29.3
2387,Yes,74.2
2388,No,34.1
2389,No,37.8
2390,No,40.5
2391,No,35.5
2392,No,22.4
2393,Yes,74.0
2394,No,30.7
2395,Yes,57.5
2396,Yes,79.5
2397,No,25.1
2398,No,29.3
2399,Yes,64.0
2400,Yes,86.5
2401,No,35.5
2402,No,22.6
2403,No,27.1
2404,No,29.2
2405,No,39.3
2406,No,34.3
2407,No,35.0
2408,Yes,65.9
2409,Yes,57.0
2410,No,38.6
2411,No,37.9
2412,No,30.9
2413,No,34.1
2414,No,26.7
2415,Yes,74.0
2416,No,35.4
2417,Yes,74.5
2418,No,33.7
2419,No,41.3
2420,Yes,84.4
2421,Yes,76.6
2422,No,29.0
2423,No,27.6
2424,No,21.7
2425,No,27.6
2426,No,40.0
2427,No,44.8
2428,Yes,73.4
2429,No,47.0
2430,No,23.1
2431,No,49.2
2432,No,26.1
2433,No,40.5
2434,Yes,54.0
2435,Yes,87.2
2436,Yes,62.2
2437,No,32.6
2438,No,40.8
2439,Yes,87.5
2440,Yes,57.1
2441,Yes,50.3
2442,No,19.7
2443,No,31.4
2444,Yes,69.1
2445,No,32.5
2446,No,37.8
2447,Yes,84.9
2448,No,27.9
2449,No,27.7
2450,Yes,75.4
2451,Yes,66.4
2452,No,21.8
2453,No,30.3
2454,Yes,66.4
2455,Yes,83.3
2456,Yes,72.5
2457,No,30.4
2458,No,36.1
2459,No,19.9
2460,Yes,84.9
2461,No,48.6
2462,No,47.8
2463,Yes,85.3
2464,No,31.8
2465,No,42.9
2466,No,35.2
2467,No,28.7
2468,No,26.2
2469,No,40.0
2470,No,39.2
2471,No,37.6
2472,Yes,85.0
2473,No,39.9
2474,Yes,78.6
2475,No,33.0
2476,No,33.3
2477,No,34.6
2478,No,45.4
2479,No,45.9
2480,No,48.3
2481,No,36.4
2482,Yes,65.4
2483,No,46.1
2484,No,30.5
2485,No,36.7
2486,No,35.9
2487,No,35.1
2488,No,27.8
2489,No,21.4
2490,No,30.2
2491,No,42.4
2492,No,27.7
2493,No,29.8
2494,No,31.4
2495,Yes,78.5
2496,Yes,77.9
2497,Yes,66.2
2498,No,25.7
2499,No,30.3
2500,No,39.8
2501,No,32.3
2502,No,41.4
2503,No,30.1
2504,No,26.6
2505,Yes,66.3
2506,No,40.5
2507,Yes,59.3
2508,No,28.3
2509,Yes,77.2
2510,Yes,72.9
2511,Yes,86.4
2512,No,34.8
2513,Yes,85.5
2514,No,40.0
2515,No,30.8
2516,No,47.4
2517,No,30.1
2518,No,38.9
2519,Yes,84.3
2520,Yes,87.5
2521,Yes,80.0
2522,No,29.9
2523,No,36.8
2524,No,19.9
2525,Yes,63.5
2526,No,27.6
2527,No,20.4
2528,No,48.8
2529,No,31.5
2530,No,28.8
2531,Yes,74.3
2532,Yes,80.3
2533,Yes,59.0
2534,Yes,64.8
2535,No,38.7
2536,No,48.4
2537,Yes,68.0
2538,No,30.7
2539,No,33.6
2540,Yes,74.2
2541,Yes,70.6
2542,Yes,87.4
2543,No,43.6
2544,No,18.4
2545,No,35.6
2546,Yes,58.3
2547,Yes,74.2
2548,Yes,83.0
2549,Yes,59.0
2550,No,32.1
2551,No,41.0
2552,Yes,69.8
2553,Yes,76.4
2554,No,29.4
2555,No,31.5
2556,No,36.8
2557,No,49.9
2558,No,28.5
2559,No,30.7
2560,No,46.1
2561,No,23.3
2562,No,35.2
2563,Yes,78.1
2564,No,19.3
2565,No,41.9
2566,Yes,85.1
2567,No,30.4
2568,No,46.6
2569,Yes,72.2
2570,No,47.5
2571,No,30.2
2572,Yes,68.0
2573,Yes,74.8
2574,No,45.7
2575,Yes,63.1
2576,Yes,86.8
2577,No,37.6
2578,No,31.2
2579,No,31.0
2580,No,48.4
2581,No,40.4
2582,No,27.5
2583,Yes,78.1
2584,No,25.3
2585,No,39.1
2586,No,19.9
2587,Yes,63.4
2588,No,30.2
2589,No,23.7
2590,Yes,65.2
2591,No,31.0
2592,No,37.7
2593,No,45.0
2594,Yes,87.3
2595,Yes,67.0
2596,No,30.4
2597,No,30.5
2598,No,48.4
2599,Yes,54.1
2600,Yes,85.3
2601,No,21.5
2602,Yes,51.4
2603,No,30.4
2604,No,36.2
2605,No,28.3
2606,No,37.9
2607,No,36.6
2608,No,33.7
2609,No,31.7
2610,Yes,68.3
2611,No,40.0
2612,Yes,59.0
2613,No,32.4
2614,No,30.7
2615,Yes,85.4
2616,Yes,76.6
2617,No,39.1
2618,Yes,73.5
2619,No,25.2
2620,Yes,57.4
2621,No,40.0
2622,No,41.9
2623,No,30.6
2624,No,22.4
2625,No,30.6
2626,No,25.8
2627,No,26.4
2628,No,25.2
2629,Yes,83.1
2630,No,49.9
2631,No,37.1
2632,No,39.9
2633,Yes,53.8
2634,No,49.8
2635,Yes,60.8
2636,No,28.0
2637,No,21.0
2638,No,28.8
2639,Yes,58.4
2640,No,45.5
2641,No,31.3
2642,No,28.4
2643,No,31.9
2644,No,29.7
2645,No,27.2
2646,No,32.7
2647,No,44.1
2648,Yes,68.0
2649,No,29.2
2650,No,42.0
2651,No,32.0
2652,No,42.9
2653,No,46.1
2654,No,19.5
2655,Yes,64.5
2656,Yes,78.9
2657,No,27.5
2658,No,20.9
2659,No,48.4
2660,Yes,75.5
2661,Yes,64.5
2662,No,27.9
2663,Yes,65.8
2664,No,29.5
2665,No,25.3
2666,No,32.6
2667,No,33.3
2668,No,35.5
2669,Yes,86.7
2670,No,32.7
2671,No,43.4
2672,No,28.5
2673,No,37.6
2674,Yes,87.1
2675,No,26.6
2676,No,35.5
2677,Yes,60.0
2678,No,40.1
2679,No,30.9
2680,No,34.0
2681,No,36.3
2682,No,38.1
2683,No,30.0
2684,No,34.6
2685,No,24.8
2686,Yes,62.3
2687,Yes,57.9
2688,Yes,62.0
2689,No,28.7
2690,No,39.2
2691,Yes,64.0
2692,No,30.8
2693,No,22.7
2694,No,29.5
2695,No,31.1
2696,No,39.9
2697,No,47.2
2698,Yes,74.5
2699,No,26.0
2700,No,31.7
2701,No,24.7
2702,No,25.5
2703,No,32.1
2704,No,48.7
2705,No,18.8
2706,No,35.9
2707,No,33.0
2708,No,39.0
2709,No,31.4
2710,No,40.4
2711,No,38.9
2712,No,25.0
2713,No,28.7
2714,Yes,77.2
2715,Yes,87.9
2716,No,40.5
2717,Yes,54.2
2718,Yes,69.5
2719,No,37.7
2720,Yes,52.9
2721,Yes,86.0
2722,Yes,62.1
2723,No,29.5
2724,No,41.7
2725,No,34.3
2726,Yes,67.2
2727,No,37.7
2728,Yes,87.0
2729,Yes,76.7
2730,No,22.8
2731,No,32.5
2732,No,31.7
2733,Yes,82.4
2734,No,28.5
2735,No,36.5
2736,No,27.3
2737,No,37.6
2738,No,28.0
2739,No,47.7
2740,Yes,72.1
2741,No,38.0
2742,No,44.5
2743,Yes,50.9
2744,No,34.5
2745,No,40.5
2746,Yes,80.5
2747,No,41.1
2748,No,32.0
2749,Yes,75.5
2750,No,30.5
2751,Yes,69.4
2752,Yes,62.7
2753,No,35.9
2754,No,19.4
2755,Yes,53.7
2756,No,26.0
2757,No,25.3
2758,Yes,63.4
2759,No,38.0
2760,No,36.0
2761,Yes,66.2
2762,Yes,74.6
2763,No,27.1
2764,Yes,80.4
2765,No,38.6
2766,No,31.7
2767,No,22.4
2768,No,30.9
2769,No,23.8
2770,No,39.7
2771,No,27.9
2772,No,27.1
2773,Yes,53.8
2774,No,24.8
2775,No,25.1
2776,Yes,74.1
2777,No,35.0
2778,Yes,87.3
2779,No,29.4
2780,No,35.5
2781,No,44.5
2782,Yes,87.3
2783,No,25.0
2784,No,37.5
2785,No,36.1
2786,Yes,66.8
2787,No,47.9
2788,Yes,75.7
2789,No,42.1
2790,Yes,68.7
2791,No,43.0
2792,No,42.3
2793,Yes,69.3
2794,No,33.9
2795,Yes,88.5
2796,No,25.0
2797,No,38.1
2798,No,28.0
2799,No,26.8
2800,Yes,66.2
2801,Yes,76.8
2802,No,22.9
2803,Yes,89.1
2804,Yes,65.6
2805,Yes,54.3
2806,Yes,71.5
2807,No,41.2
2808,No,37.7
2809,Yes,65.5
2810,No,35.6
2811,No,26.8
2812,No,30.7
2813,No,24.6
2814,Yes,87.7
2815,No,46.3
2816,No,42.6
2817,No,20.1
2818,No,19.9
2819,No,36.5
2820,No,35.7
2821,No,35.7
2822,No,35.4
2823,No,32.0
2824,Yes,79.2
2825,No,35.8
2826,No,48.6
2827,Yes,60.1
2828,No,40.8
2829,No,31.2
2830,Yes,63.1
2831,Yes,71.7
2832,No,34.1
2833,No,22.2
2834,No,43.9
2835,No,30.8
2836,No,40.7
2837,Yes,53.5
2838,Yes,82.3
2839,No,38.4
2840,No,31.0
2841,No,39.7
2842,No,32.2
2843,Yes,73.9
2844,No,39.1
2845,No,40.2
2846,Yes,71.9
2847,No,43.1
2848,No,39.8
2849,No,35.1
2850,No,40.2
2851,No,38.7
2852,Yes,72.1
2853,No,47.3
2854,Yes,68.3
2855,No,37.7
2856,No,20.2
2857,Yes,56.4
2858,Yes,59.1
2859,No,26.9
2860,No,25.3
2861,Yes,64.8
2862,No,23.1
2863,No,36.9
2864,Yes,51.5
2865,No,39.3
2866,No,29.4
2867,No,29.2
2868,No,20.1
2869,No,35.8
2870,No,22.8
2871,Yes,62.0
2872,No,40.2
2873,Yes,77.0
2874,No,38.5
2875,No,34.1
2876,No,32.1
2877,No,38.6
2878,Yes,77.0
2879,No,31.3
2880,Yes,85.7
2881,No,41.0
2882,No,38.2
2883,No,35.3
2884,No,40.1
2885,No,24.8
2886,Yes,54.7
2887,No,38.3
2888,No,33.4
2889,No,34.9
2890,No,27.1
2891,No,33.8
2892,No,32.1
2893,Yes,50.1
2894,Yes,58.0
2895,No,24.5
2896,Yes,81.0
2897,No,36.4
2898,No,24.4
2899,Yes,76.1
2900,No,34.0
2901,No,31.2
2902,Yes,52.1
2903,No,39.9
2904,Yes,59.7
2905,No,29.9
2906,No,35.1
2907,No,35.8
2908,No,25.3
2909,Yes,54.5
2910,No,42.1
2911,No,37.7
2912,Yes,78.2
2913,No,35.1
2914,No,39.7
2915,No,21.5
2916,Yes,69.4
2917,Yes,67.8
2918,Yes,87.4
2919,No,40.2
2920,Yes,56.7
2921,No,29.9
2922,Yes,71.0
2923,No,38.4
2924,No,47.2
2925,No,25.2
2926,Yes,55.0
2927,Yes,59.8
2928,No,36.2
2929,No,41.7
2930,No,34.2
2931,Yes,61.1
2932,No,38.9
2933,Yes,71.8
2934,Yes,62.7
2935,No,32.4
2936,No,41.1
2937,Yes,57.9
2938,No,17.9
2939,No,19.8
2940,No,40.7
2941,No,20.7
2942,No,25.1
2943,Yes,60.5
2944,No,39.4
2945,No,27.4
2946,No,30.4
2947,Yes,62.2
2948,No,39.0
2949,No,30.7
2950,No,42.5
2951,No,35.3
2952,No,34.7
2953,Yes,84.8
2954,No,47.8
2955,No,32.6
2956,Yes,70.8
2957,No,22.0
2958,No,47.8
2959,No,25.7
2960,No,28.3
2961,No,28.9
2962,No,36.3
2963,No,40.3
2964,Yes,55.5
2965,Yes,75.0
2966,No,31.3
2967,Yes,70.6
2968,No,41.5
2969,No,33.8
2970,No,29.0
2971,Yes,59.7
2972,No,33.0
2973,Yes,57.3
2974,Yes,87.4
2975,Yes,85.7
2976,No,41.9
2977,No,37.2
2978,Yes,67.8
2979,No,35.4
2980,No,46.8
2981,No,48.5
2982,No,39.8
2983,Yes,50.4
2984,No,34.3
2985,No,34.4
2986,No,29.7
2987,Yes,57.2
2988,No,30.6
2989,Yes,84.1
2990,Yes,65.6
2991,No,26.2
2992,Yes,81.9
2993,Yes,74.1
2994,Yes,53.9
2995,No,42.2
2996,No,26.6
2997,Yes,74.5
2998,No,28.9
2999,Yes,81.5
3000,No,31.7
3001,No,48.0
3002,Yes,56.3
3003,No,34.1
3004,Yes,86.6
3005,Yes,81.2
3006,No,37.4
3007,Yes,73.9
3008,No,38.9
3009,Yes,87.5
